#
# f1 and f2
#
#
# f1	f2
0.295918	0.552950
0.472813	0.794992
-0.13227	-0.55251
0.642666	0.788557
0.490423	0.876649
0.342980	0.563894
0.596850	0.833473
-0.12668	-0.53553
0.114281	0.336932
-0.43742	-0.90594
0.591560	0.680240
0.440449	0.897595
0.401798	0.700463
-0.07680	-0.32800
0.199259	-0.21573
-0.19502	-0.64491
0.573087	0.932131
-0.20662	-0.68788
0.042608	-0.35417
0.483858	0.849939
0.041272	0.264061
0.138959	0.300551
0.062351	-0.32566
0.523803	0.850894
-0.09506	-0.50346
0.206741	-0.00333
0.467926	0.872476
0.544274	0.629230
0.489064	0.891139
-0.39148	-0.91600
0.192215	0.274723
-0.04182	0.099844
-0.01387	-0.35966
0.628485	0.815663
-0.22898	-0.65382
0.392888	0.571745
0.361647	0.457178
-0.40549	-0.85397
0.491084	0.846574
-0.17799	-0.73802
0.719293	0.940824
0.859808	0.990194
-0.13807	-0.51789
0.495190	0.735499
0.745244	0.970429
0.923346	0.993958
-0.01124	-0.09117
0.453892	0.834280
0.042816	-0.29134
0.544312	0.869485
0.773679	0.985351
0.565909	0.947134
0.262555	0.160143
0.301971	0.506889
0.428730	0.663527
0.405735	0.698798
0.181762	0.175303
0.186361	0.363277
-0.11624	-0.39552
0.370654	0.679232
0.668119	0.946539
0.235883	0.444086
-0.28526	-0.78984
0.034441	-0.29712
-0.11114	-0.11326
0.672015	0.965629
-0.01058	-0.06042
0.087807	-0.20720
0.556300	0.558034
0.609347	0.747874
0.138861	0.098942
-0.34747	-0.85227
0.404454	0.809733
0.006641	-0.58487
0.597272	0.881225
0.783451	0.971543
-0.19219	-0.52654
-0.35802	-0.80692
-0.34831	-0.86129
0.355013	0.724258
0.213025	0.518422
0.305778	0.338334
-0.11264	-0.30434
0.485900	0.913565
-0.18763	-0.72897
0.596426	0.932141
0.063277	0.201054
0.813396	0.989236
0.459490	0.500034
0.440829	0.634874
0.589894	0.941163
0.100928	0.462581
-0.11000	-0.42263
0.355907	0.577812
0.116209	0.312804
0.506968	0.883741
0.610864	0.973642
-0.25181	-0.75160
-0.18803	-0.70278
0.514698	0.919205
-0.10698	-0.58426
0.195683	0.480793
0.341282	0.318719
0.302957	0.622473
0.074112	-0.27592
-0.21621	-0.83814
0.401668	0.630691
0.601711	0.608654
0.545520	0.930520
-0.06033	0.088902
0.586364	0.816740
0.479136	0.915684
-0.47537	-0.95511
-0.10220	-0.47804
0.266396	0.238292
0.650124	0.961617
-0.33620	-0.91094
0.327205	0.455596
0.304024	0.543947
0.061443	-0.09460
0.315822	0.613190
-0.41669	-0.89002
-0.01214	-0.62653
0.027724	-0.17671
-0.04528	-0.40985
-0.42791	-0.87831
-0.30070	-0.87684
-0.35721	-0.64476
0.248392	0.118127
-0.39087	-0.87558
0.120331	0.469050
0.469675	0.909231
0.055425	-0.36544
0.290457	0.243452
0.638438	0.957212
-0.19450	-0.81751
-0.07196	0.004354
-0.08967	-0.45248
0.263894	0.590394
0.731382	0.981040
0.577457	0.501770
0.279232	0.558319
0.350246	0.720341
0.771914	0.960395
-0.31771	-0.86265
-0.37811	-0.82939
0.582960	0.937100
0.612768	0.963590
-0.30226	-0.73407
0.161123	-0.01828
-0.24624	-0.65475
0.655362	0.808675
0.474687	0.373549
0.415694	0.661339
0.330491	0.436722
0.215628	0.464613
0.400329	0.705092
0.158936	0.434100
-0.08194	-0.74578
0.863177	0.995971
0.252659	0.614360
0.011641	-0.34047
-0.03661	-0.50061
0.243886	0.540358
0.609642	0.929782
0.642727	0.928925
0.642661	0.920729
0.649560	0.951919
-0.07953	-0.19573
0.294184	0.051424
0.159005	0.329572
-0.32018	-0.84596
-0.14949	-0.10248
-0.38182	-0.81228
-0.18739	-0.81035
-0.19233	-0.64163
0.159564	-0.09619
0.118262	0.408896
-0.04622	0.050341
0.000774	-0.47823
-0.05934	-0.21406
-0.40458	-0.92186
0.347169	0.648755
0.163907	0.209777
0.310751	0.539599
0.451147	0.851712
-0.28043	-0.83920
0.215764	0.430975
-0.01231	-0.01692
-0.35409	-0.91439
0.481774	0.820674
0.491800	0.681852
-0.30681	-0.81880
0.482756	0.797990
0.022339	-0.25201
-0.11201	-0.64015
0.348308	0.620468
-0.30374	-0.89612
0.002729	0.167982
0.509802	0.792046
0.447955	0.870365
-0.11357	-0.61896
0.472913	0.741240
-0.08559	-0.08456
0.330496	0.678757
-0.24726	-0.61639
0.217138	0.487316
-0.23123	-0.87513
-0.16112	-0.40372
-0.28571	-0.85942
0.039223	0.265082
0.556495	0.930663
0.118769	-0.12555
-0.24215	-0.74761
0.770993	0.965018
0.604870	0.902470
-0.04557	0.024257
-0.16628	-0.61434
0.317766	0.584196
0.505150	0.875330
0.226341	0.051906
0.613112	0.958476
0.557448	0.793093
-0.12507	-0.53197
-0.34967	-0.88946
0.691266	0.877111
-0.42976	-0.80887
-0.48840	-0.93251
0.377515	0.696568
-0.04356	0.013700
0.002332	-0.29728
0.113438	0.389879
0.337535	0.492759
0.123058	0.225696
0.017204	-0.44359
0.031650	0.140577
0.234339	0.339753
0.558162	0.712276
0.117244	0.312757
0.153187	-0.46044
0.253919	-0.05213
0.319927	0.669242
-0.11705	-0.73223
0.059694	-0.24450
0.338731	0.573182
0.078662	-0.25144
-0.30615	-0.87933
0.145408	-0.27748
-0.36688	-0.81398
0.816595	0.996019
-0.13870	-0.57170
0.387116	0.614867
-0.07570	-0.60351
0.593961	0.822609
0.190173	-0.30659
0.354346	0.535961
0.041012	-0.35551
0.476742	0.221107
0.119459	-0.21709
0.611561	0.587345
-0.24341	-0.83775
0.122207	0.346092
-0.04792	-0.19815
-0.12684	-0.48617
0.502852	0.706765
0.732312	0.882631
0.723688	0.988223
0.217410	0.134837
-0.05117	0.303733
0.660130	0.961007
0.560034	0.895598
0.445037	0.695504
0.342084	0.560289
0.321400	0.511657
-0.36554	-0.89852
0.743636	0.827045
0.045754	-0.13596
0.794894	0.987822
0.192722	0.645449
0.011787	0.119093
0.471130	0.872075
0.395278	0.802524
0.082737	-0.16469
-0.03546	-0.47605
-0.34262	-0.84315
0.169042	0.394456
-0.27658	-0.77284
0.593462	0.784168
0.289895	0.517504
0.179492	0.400953
-0.37787	-0.87721
0.663734	0.976048
-0.44058	-0.89639
0.617748	0.954649
-0.06669	-0.45725
-0.08528	-0.75292
0.255026	0.566943
-0.03297	-0.23092
0.106166	-0.40137
     1.0	1.000000
0.396168	0.177122
0.317826	0.543731
0.358163	0.297153
0.453767	0.709524
0.173597	0.160651
-0.02270	-0.30260
0.168371	0.423457
0.669931	0.956490
0.338435	0.251732
0.654785	0.844999
0.145251	-0.28408
0.471601	0.394935
0.165835	0.356249
0.786416	0.985634
0.395308	0.588442
0.385208	0.755888
-0.08573	-0.39908
0.407788	0.743844
0.358727	0.663055
0.122156	-0.21183
-0.20098	-0.59506
-0.11927	-0.30572
0.102808	0.267760
0.189756	0.451676
-0.22255	-0.86878
0.187524	0.004563
0.044250	-0.53338
0.165030	0.411394
0.664979	0.825913
0.158524	0.042791
-0.29037	-0.86727
-0.24056	-0.81261
     1.0	     1.0
0.788591	0.983002
0.571747	0.848792
0.046928	0.048111
-0.37052	-0.90117
0.617984	0.953954
0.467896	0.798138
-0.36146	-0.88832
0.690471	0.957245
0.203064	-0.01346
-0.27166	-0.84631
0.619659	0.951513
0.740216	0.957269
0.092643	-0.28470
1.000000	1.000000
-0.38377	-0.76297
0.043994	-0.04636
0.737518	0.989085
0.259266	0.408287
0.196842	0.142445
0.252581	-0.14226
0.137345	0.244240
0.731473	0.974591
0.359864	0.710699
0.313277	0.830537
0.467154	0.826253
0.395563	0.770579
0.564531	0.926304
0.025540	0.132514
0.099993	-0.28219
0.559832	0.771176
-0.01105	-0.01908
0.415547	0.702468
0.536048	0.949184
0.330377	0.683007
0.155407	0.139472
0.628011	0.846783
0.072052	-0.43969
0.824955	0.972791
0.484029	0.587495
0.547277	0.933962
0.594076	0.873136
0.230702	0.082550
-0.01558	-0.28614
0.188545	-0.00669
0.795666	0.982917
0.075766	-0.00486
0.148104	-0.07532
-0.00581	-0.45877
0.611510	0.582354
-0.34635	-0.90089
-0.31546	-0.82308
0.081163	0.288457
-0.00370	-0.39597
0.622837	0.858149
0.574372	0.924423
-0.00755	0.180559
0.190583	-0.16481
0.524300	0.742194
-0.08736	-0.45974
-0.26737	-0.78463
0.650362	0.905858
0.085263	0.281996
0.529333	0.846104
-0.19923	-0.68044
0.806968	0.987038
-0.37025	-0.88536
0.338071	0.788981
0.633439	0.921497
0.429612	0.931143
0.340195	0.428830
0.009485	-0.27088
0.750323	0.940168
0.314271	0.436364
-0.28782	-0.63102
-0.00768	0.269100
0.439640	0.921132
0.120925	0.231866
0.656741	0.938678
0.468495	0.667934
-0.04520	-0.59636
0.325541	0.405324
-0.13529	-0.37154
-0.21184	-0.66187
0.216693	0.435866
-0.29159	-0.87840
0.725644	0.929940
0.409485	0.673699
0.360827	0.680595
0.589406	0.882105
0.926330	0.992244
0.331276	0.577637
0.141324	0.325607
0.251462	0.543190
0.708254	0.946797
-0.11309	-0.41829
0.461198	0.666270
0.603217	0.809499
0.300933	0.314862
0.385068	0.817945
-0.01533	-0.35200
0.505784	0.780191
0.329283	0.457717
0.562894	0.713524
-0.26375	-0.36868
-0.18994	-0.67123
-0.27754	-0.76247
-0.12625	-0.65742
0.349463	0.793459
0.121916	0.035885
0.647857	0.867313
-0.21528	-0.68885
0.540423	0.937742
0.707070	0.946067
0.183018	0.273963
0.590492	0.938904
-0.17119	-0.63493
-0.20794	-0.67331
-0.30816	-0.88590
-0.15261	-0.32453
0.220702	0.193653
0.547515	0.765957
0.442355	0.789129
-0.26293	-0.66158
-0.34324	-0.89182
0.471843	0.755297
0.456461	0.870290
0.485260	0.838273
0.148250	0.391823
0.412128	0.623854
-0.12038	-0.49086
-0.32458	-0.90818
-0.12555	-0.52975
0.608195	0.916137
0.535810	0.760906
0.408759	0.689066
0.289245	0.455704
0.098559	-0.08148
0.677895	0.884878
-0.00510	0.010219
0.403131	0.090107
0.479525	0.955936
0.314623	0.663074
0.370944	0.894711
-0.16844	-0.73547
0.309360	0.639884
0.423623	0.661462
0.085974	-0.35319
-0.31395	-0.78051
-0.34816	-0.79143
-0.21683	-0.66939
0.377671	0.574381
0.119199	0.114118
0.115885	0.289020
0.082054	0.500079
0.107610	-0.17605
0.252679	0.167888
-0.37213	-0.85716
-0.11280	-0.49513
0.407247	0.545809
0.216346	-0.09672
0.751507	0.974523
-0.21615	-0.81695
-0.25934	-0.82812
-0.17160	-0.27829
0.862752	0.994746
0.451820	0.236915
-0.01584	0.142139
-0.11478	-0.43683
0.298098	0.541991
0.554987	0.886912
0.054192	-0.23175
0.395100	0.660578
0.806638	0.973371
0.001631	0.091640
0.569097	0.882709
0.497659	0.862392
-0.32572	-0.85421
0.192037	0.360755
-0.12505	-0.46790
0.358919	0.641658
0.464821	0.755887
0.510304	0.641189
0.023444	-0.52046
-0.33739	-0.76183
0.507436	0.554029
0.334462	0.672182
-0.35017	-0.91446
0.698041	0.872903
0.177041	0.155608
0.776562	0.957791
-0.24030	-0.43811
-0.17204	-0.75773
0.032042	0.075751
0.587815	0.871465
0.431844	0.821813
0.499242	0.630225
-0.08212	-0.09682
0.700391	0.904705
0.113115	-0.13605
0.685585	0.920959
0.022460	0.186855
0.324278	0.519498
0.677503	0.924461
0.523939	0.860105
-0.40628	-0.89863
0.202471	-0.00845
0.042235	0.096615
-0.24678	-0.77102
0.146369	0.285976
-0.06711	0.102782
0.045435	-0.34931
-0.23397	-0.28461
-0.08309	-0.57676
0.335211	0.651945
0.662210	0.970331
0.558642	0.759319
0.454682	0.907143
0.261009	0.062048
0.242103	0.562562
0.409083	0.891212
0.495574	0.904383
0.237949	-0.02055
-0.35254	-0.87047
1.000000	     1.0
0.384411	0.539977
0.312527	0.526429
0.381628	0.655404
0.285701	0.190606
-0.07707	-0.47429
0.515338	0.868459
-0.18555	-0.73529
-0.09364	-0.52340
0.498566	0.730029
0.415518	0.626973
-0.06565	-0.39812
0.045189	0.438244
0.761470	0.981645
0.703582	0.878604
0.816897	0.967527
-0.36151	-0.84128
0.525000	0.936858
0.121348	-0.31415
0.780533	0.987800
0.139261	-0.22920
0.731086	0.841386
-0.06947	0.374503
0.103889	-0.39856
-0.48801	-0.92990
0.289557	0.606180
0.401381	0.533253
-0.19762	-0.60524
-0.15673	-0.39003
0.322671	0.515904
-0.19623	-0.67513
-0.13699	-0.48737
0.314773	0.606910
0.673671	0.932790
0.035125	0.022172
0.347954	0.848981
0.781705	0.951402
0.685392	0.947689
0.719648	0.965002
0.759547	0.975459
-0.10173	-0.57837
0.861771	0.958679
-0.37906	-0.90408
0.036230	-0.39090
0.611992	0.948987
0.614595	0.929595
-0.14837	-0.70006
0.267769	0.211973
0.397637	0.864051
0.274030	0.477619
0.079319	0.482249
0.574664	0.770827
0.523330	0.918894
0.453230	0.422525
-0.12754	-0.59770
0.301609	0.400143
-0.33618	-0.86185
0.105525	0.075771
0.525908	0.855104
-0.46833	-0.77436
0.556858	0.928548
0.769398	0.993710
-0.50093	-0.93994
0.308075	0.528355
0.100510	0.580599
0.125149	-0.00611
0.339523	0.442559
0.468184	0.809355
-0.21498	-0.72945
0.431867	0.815051
-0.51944	-0.91959
0.103335	0.526266
-0.08177	-0.29682
0.034680	-0.49831
0.354103	0.449917
-0.11515	-0.59576
0.182022	0.243317
0.089829	0.133016
0.438298	0.766112
-0.35010	-0.89798
0.024056	0.078823
0.548143	0.826752
0.253684	0.176757
0.123234	0.124924
0.064808	0.099564
0.265057	0.554914
0.404881	0.649723
0.798645	0.977027
-0.11131	-0.70467
0.720663	0.941702
0.525813	0.966778
0.064534	-0.07371
0.403753	0.628605
-0.02890	-0.49307
0.330880	0.252539
0.495725	0.810632
0.282138	0.895149
0.517928	0.810378
0.323508	0.568998
0.664694	0.894238
-0.01796	-0.64754
1.000000	1.000000
0.462298	0.658669
0.518920	0.744798
0.468042	0.714491
-0.15876	-0.60592
0.036776	0.247696
0.492685	0.638450
-0.51072	-0.92271
0.798950	0.988681
0.561333	0.574781
-0.37974	-0.81968
0.115327	0.324701
-0.14442	-0.31042
0.484751	0.771333
-0.29897	-0.74636
0.002014	0.292427
-0.23293	-0.61150
0.801379	0.981343
0.131263	-0.04504
0.135445	-0.11205
-0.19220	-0.80021
0.377824	0.448113
0.873166	0.978881
0.246379	0.586972
-0.07469	-0.77642
0.508773	0.867138
0.141999	-0.02841
0.481525	0.862014
0.378081	0.591012
0.827073	0.986426
0.635829	0.918970
0.696130	0.930941
0.782598	0.939351
0.489064	0.830078
0.087859	-0.30390
0.494267	0.736038
0.848239	0.990825
0.811080	0.992519
0.126407	0.356085
0.822124	0.977689
0.372242	0.233069
-0.33154	-0.90313
0.173942	-0.25822
0.170957	0.420806
0.668829	0.974156
0.274127	0.648502
0.319440	0.179594
-0.01409	-0.39911
-0.04504	0.086436
-0.08723	-0.49512
0.442366	0.874381
-0.27474	-0.85589
0.710587	0.971688
0.398813	0.656179
0.560929	0.828321
0.547807	0.879003
0.537931	0.780312
0.450341	0.733573
-0.39756	-0.85129
0.472087	0.676928
0.237263	0.411125
0.065430	0.199184
0.558617	0.720136
-0.38259	-0.87417
0.636080	0.977736
-0.36961	-0.82902
0.270122	0.394884
0.281706	0.585471
0.502312	0.697791
-0.22652	-0.77709
-0.03889	-0.56895
0.339943	0.663485
0.228897	0.341361
0.314539	0.596071
0.471123	0.870539
-0.26016	-0.76381
-0.08162	-0.66112
-0.07814	-0.56914
0.449512	0.787303
0.091440	0.731299
-0.09330	-0.58409
-0.38559	-0.85484
0.651268	0.974020
-0.47008	-0.92712
0.328517	0.728798
0.701146	0.967940
0.433115	0.716845
0.248272	0.404339
0.470894	0.635616
-0.09967	-0.21181
0.560027	0.946557
-0.01331	-0.43764
0.201255	0.381158
0.120840	-0.09863
0.607792	0.767540
0.413648	0.757192
-0.36058	-0.87731
-0.07218	0.044380
0.399662	0.651905
-0.05405	-0.48282
-0.13304	-0.49686
0.055127	0.129459
-0.40358	-0.86919
0.334982	0.560260
0.386880	0.600678
0.711974	0.967129
0.393927	0.730761
0.332006	0.826026
0.083900	-0.22199
0.386404	0.489268
-0.20855	-0.79696
-0.21404	-0.51422
0.406217	0.677914
-0.16952	-0.53230
0.634239	0.968282
0.531994	0.796481
0.073882	0.142834
-0.02753	-0.32496
0.327007	0.621211
-0.31543	-0.78791
0.173977	-0.21681
-0.07187	-0.19129
-0.12999	-0.72439
0.507382	0.840333
-0.26594	-0.75405
-0.42073	-0.87852
0.095907	-0.49338
-0.07921	-0.03653
0.220152	-0.37958
-0.04441	-0.05012
-0.11158	-0.68265
0.459698	0.725327
-0.08771	-0.17155
-0.26034	-0.79014
-0.29779	-0.77137
0.500564	0.509813
0.752457	0.975761
-0.24439	-0.82207
0.468777	0.617317
0.109186	0.384109
0.402253	0.327940
0.361922	0.422928
0.044679	-0.23072
0.592492	0.829831
-0.10091	-0.56693
-0.06039	0.101315
-0.12495	-0.77629
0.692818	0.839352
-0.25840	-0.70031
0.581670	0.938001
0.334256	0.312304
0.622715	0.972421
0.184389	-0.22165
-0.26718	-0.55557
0.400608	0.793757
0.752955	0.867359
0.623130	0.890440
0.214944	0.409813
0.671610	0.922381
1.000000	1.000000
0.327467	0.330960
-0.15379	-0.48728
0.036075	0.001206
0.610981	0.941664
0.295607	0.293585
-0.03672	0.089370
0.050238	0.199528
-0.55675	-0.95368
0.659419	0.897796
-0.26887	-0.68959
-0.02599	-0.37896
0.006200	0.180073
0.198897	-0.01666
0.730315	0.950809
0.370391	0.187318
-0.33051	-0.88722
-0.23553	-0.37341
0.331254	0.745554
0.064236	0.392795
-0.11903	-0.46230
0.480809	0.592691
0.485618	0.721283
0.621891	0.939161
0.590891	0.878807
0.059900	-0.41070
-0.07581	-0.51478
0.637099	0.962177
0.198815	0.232270
0.756800	0.981491
0.411868	0.870975
0.582062	0.805858
0.176610	0.221835
-0.04444	0.086104
0.118593	-0.13661
0.330474	0.484117
0.265805	0.439762
0.294899	-0.03169
0.119174	0.223033
-0.27291	-0.84636
0.424251	0.812058
0.293148	0.881193
0.720297	0.977231
0.101681	-0.23725
-0.11409	-0.63328
0.212570	-0.23331
0.102030	0.222292
-0.34176	-0.82163
0.277827	0.378990
0.002940	0.044757
0.029815	0.401537
0.357092	0.526002
-0.06432	-0.67298
0.443214	0.535734
0.550593	0.935166
0.195442	0.281036
0.268583	0.346300
-0.09873	-0.19079
0.486151	0.684988
0.168395	0.198487
0.135350	-0.01970
0.845759	0.994211
0.481880	0.226535
0.242884	0.675720
0.087896	-0.41701
0.610087	0.819549
-0.17166	-0.62753
-0.17128	-0.82781
0.355046	0.660362
-0.40291	-0.91985
-0.03386	-0.45134
-0.10427	-0.60270
-0.19846	-0.72012
0.474843	0.833107
-0.28248	-0.83240
0.213479	0.445796
-0.10617	-0.06230
-0.13647	-0.85358
-0.02604	-0.01818
0.470377	0.727514
0.496479	0.955779
0.705896	0.968528
0.405923	0.783608
0.096671	-0.61771
0.660416	0.926659
0.404924	0.714171
-0.18838	-0.80806
0.722874	0.976412
0.409055	0.669079
0.246201	0.617313
0.571460	0.917822
0.370010	0.580255
-0.28385	-0.76326
0.101479	-0.03689
0.330628	0.521276
0.231936	0.065732
-0.29722	-0.85881
-0.08860	-0.57838
-0.29025	-0.71721
0.337649	0.807957
0.279801	0.088715
0.560443	0.900546
0.429090	0.882295
0.357807	0.652409
0.095260	0.247438
-0.22786	-0.64809
-0.11326	-0.76006
0.170329	0.538011
0.478763	0.648528
0.232079	0.296806
-0.32293	-0.68030
0.460145	0.566864
0.590749	0.937295
-0.01485	-0.46314
0.507973	0.822860
0.631411	0.852946
-0.16874	-0.64522
-0.28652	-0.76308
0.026616	0.031733
0.640609	0.848559
0.706519	0.922214
0.717187	0.918671
0.182638	0.394358
-0.11810	-0.61743
0.273641	-0.07813
-0.04802	-0.47764
0.026350	0.202521
0.069626	0.175150
-0.31224	-0.82754
0.242344	-0.08068
0.251690	0.105747
-0.05321	0.002910
0.234549	0.584434
0.156965	-0.20039
0.804557	0.991271
0.598596	0.738628
0.565788	0.894159
0.194982	0.262305
0.193619	0.404912
0.132484	-0.26852
-0.27553	-0.86906
0.292173	0.716827
0.174699	0.199686
0.097300	0.253493
0.266775	0.107160
0.538641	0.799623
-0.04204	-0.49808
-0.20227	-0.46678
-0.36687	-0.82597
-0.25490	-0.83961
-0.03536	-0.56896
0.406772	0.498407
-0.20164	-0.76020
-0.17159	-0.69643
0.475936	0.767099
0.666869	0.962336
0.049610	-0.30537
-0.02188	-0.52746
-0.06514	-0.60814
0.472303	0.677109
-0.11569	-0.58199
0.469524	0.807795
0.030853	0.135332
0.087645	-0.33133
0.367095	0.097276
0.456307	0.892028
0.322141	0.668327
0.279932	0.314327
0.394304	0.449000
0.543955	0.877631
0.330301	0.534196
0.508220	0.804891
-0.38053	-0.84672
0.679592	0.921068
0.334390	0.734135
-0.18746	-0.62675
0.642149	0.912726
0.785534	0.976281
0.239633	0.520162
-0.18965	-0.74282
0.177796	0.353056
-0.21902	-0.65741
0.726289	0.980989
-0.12209	-0.81117
-0.24781	-0.88474
-0.38428	-0.85620
-0.03869	-0.13886
0.458655	0.475376
0.352801	0.191162
-0.21800	-0.71002
0.410943	0.592449
0.711336	0.954745
-0.35811	-0.85660
0.134539	0.396969
0.318644	0.596898
0.335407	0.664008
0.649774	0.968887
0.084918	0.256779
0.295095	0.526872
0.433502	0.875870
0.693690	0.800746
0.021969	0.111307
0.451865	0.531411
0.159362	-0.07890
0.337904	0.786462
-0.03152	0.348099
0.416024	0.932997
0.698463	0.822503
0.445276	0.773772
0.779795	0.973721
0.271173	0.362660
0.643588	0.863121
0.698016	0.813213
0.373675	0.750200
-0.07564	-0.03862
0.655232	0.972540
0.431309	0.714411
0.348870	0.800962
0.022433	-0.37040
-0.16173	-0.54585
0.660017	0.884636
0.131400	-0.13630
-0.28889	-0.76263
0.461980	0.723953
-0.24536	-0.80293
0.262039	0.466242
0.377116	0.662843
-0.01553	0.087153
-0.13304	-0.71903
0.138407	0.263388
0.324931	0.108945
0.514463	0.932179
0.230640	0.174136
0.639337	0.867793
-0.05484	-0.58611
0.041314	-0.24227
0.603329	0.873378
0.789844	0.930712
-0.09982	-0.36239
0.230279	0.408704
-0.16616	-0.54708
0.333791	0.235516
0.477267	0.894033
0.176341	0.334044
0.390026	0.186260
0.727186	0.954728
0.813668	0.989373
0.354145	0.676834
0.595429	0.977557
0.425923	0.576153
0.290950	0.493616
0.068582	-0.07560
0.434401	0.699230
-0.18982	-0.70621
0.409264	0.722489
0.091448	-0.15535
0.050830	-0.24130
0.154792	-0.11002
0.393786	0.615724
-0.42156	-0.92882
-0.39502	-0.75078
-0.01399	-0.62414
0.181370	0.248641
0.373781	0.454519
0.067994	-0.28308
0.046990	-0.07218
0.181400	0.356026
0.295115	0.273055
0.606299	0.900502
0.037323	-0.30589
-0.12232	-0.71659
0.078543	-0.16593
-0.18164	-0.67296
-0.45934	-0.91607
-0.28297	-0.74062
-0.33393	-0.84887
0.144889	0.316073
0.045868	0.214064
-0.19245	-0.66346
0.457425	0.849334
-0.38680	-0.88808
0.401960	0.633718
0.074928	0.234656
0.645563	0.852147
1.000000	1.000000
0.494871	0.631875
0.571580	0.920281
0.050657	0.264366
0.296618	0.676277
-0.23856	-0.72886
0.289636	0.335911
-0.05595	-0.40754
0.702885	0.900762
0.314582	0.238644
0.095454	-0.26777
0.497542	0.528909
0.558067	0.807531
0.159878	0.273454
0.539157	0.867185
0.340196	0.804337
0.376150	0.758800
0.619375	0.884696
0.238097	0.472036
-0.02648	-0.38861
0.101110	-0.25528
0.306916	0.750765
0.370106	0.748048
0.224571	0.109298
0.366449	0.236916
0.689222	0.961219
0.095867	0.307769
-0.15669	-0.62736
0.009220	-0.33942
-0.21249	-0.70086
-0.07393	0.109567
0.248753	0.405017
0.008779	-0.36760
0.679975	0.917917
0.466613	0.867967
-0.15204	-0.71899
0.179758	0.328582
0.201678	0.302375
-0.02571	-0.38695
0.371153	0.760192
-0.21444	-0.87731
-0.06011	-0.69644
0.837907	0.994293
0.751318	0.829549
0.831416	0.987796
0.539529	0.881942
0.062983	0.163093
0.608549	0.929944
0.654459	0.825829
-0.26461	-0.74207
0.251439	0.721073
0.582831	0.907257
-0.34395	-0.89483
0.234474	0.324076
-0.00904	-0.22679
-0.21858	-0.86616
0.149231	0.281324
-0.08314	-0.64416
0.028354	0.382212
-0.22684	-0.72742
0.492450	0.726302
0.184713	0.372125
0.404435	0.838522
0.128539	-0.20847
0.694915	0.968290
0.643980	0.930696
-0.26725	-0.68452
-0.05808	-0.29332
0.612980	0.711415
0.640357	0.950160
0.397943	0.688507
-0.07608	-0.47308
0.507662	0.928191
0.674630	0.958363
-0.03584	0.111679
0.085910	0.318943
0.514742	0.720411
-0.30560	-0.76142
0.532651	0.916102
0.045012	-0.09495
-0.25039	-0.64632
0.325123	0.083920
0.434615	0.845584
-0.18789	-0.81025
-0.01953	-0.44095
0.195330	0.088737
0.636956	0.958043
0.682855	0.965069
0.238944	0.347099
0.731233	0.961734
-0.23211	-0.68364
0.400293	0.720388
