#
# MI and Cosines
#
#
# mi	rmi	cos-mi	cos-rmi
-12.1232	-8.65738	0.219333	-0.26276
0.146495	1.144281	0.021403	0.268771
2.631147	3.995578	0.610904	0.584073
-7.46918	-3.75900	-0.35508	-0.55942
0.978504	0.574684	0.483217	0.452052
-8.31944	-5.86405	-0.29086	-0.64789
-13.1594	-9.94410	0.287919	0.010483
-0.63500	0.193208	0.495368	0.487060
3.751341	5.181438	1.000000	     1.0
-4.63101	-2.44146	0.353517	0.082674
-1.18543	0.316083	0.374216	0.458917
-2.92319	-3.13405	-0.17194	-0.17122
-1.51797	1.582885	-0.12750	0.306045
0.651568	3.458020	0.460270	0.156430
-3.64039	-1.73079	0.342299	0.211950
-0.63360	1.560847	0.455846	0.449993
-2.30901	0.522828	0.568682	0.398565
-4.61023	-3.11961	0.086138	-0.03776
-7.53622	-4.16141	0.226125	-0.13346
-3.28918	-3.45909	-0.21878	-0.17779
1.998197	4.782529	0.842124	0.809669
-0.45992	1.147524	0.658975	0.557484
-2.73716	0.436756	-0.08289	-0.08046
-4.49169	-3.35617	-0.33087	-0.34464
-5.66369	-4.75345	0.441750	0.292235
-0.64655	0.045119	0.354150	0.143755
  -inf.0	  -inf.0	0.104799	0.045873
-0.17026	3.694241	0.142180	0.559614
0.810580	4.166473	0.852359	0.936880
-5.19950	-3.83100	-0.17176	-0.13915
-1.89253	-1.12944	-0.11717	0.011603
-1.81373	1.537379	0.270096	0.484987
-0.41959	0.145038	-0.04788	0.018510
1.001971	1.177193	0.669675	0.656957
0.398342	1.208876	0.281241	0.341393
-7.33298	-5.68204	-0.08026	-0.21087
1.482886	2.215063	0.340209	0.365553
-4.34291	-1.28255	0.112072	0.142534
-4.28374	-3.22674	0.040262	0.137791
-1.30878	-0.27508	0.060331	0.078666
-5.68118	-4.73189	-0.03869	-0.17792
-5.05569	-3.12971	-0.07973	-0.07857
-0.30054	0.781549	0.250735	0.321631
2.169202	3.764490	0.781999	0.767308
2.812387	3.099620	0.501613	0.512526
-9.32467	-7.35184	0.203593	-0.05831
-0.51634	-0.49642	0.511256	0.493078
0.509703	2.043081	0.354926	0.395551
-1.64511	-1.31953	0.330630	0.277815
-2.48176	-0.62805	0.281949	0.228236
1.106583	1.992465	0.514932	0.510161
0.865830	2.430032	0.317661	0.340739
1.013697	2.221218	0.515710	0.517137
0.782161	1.390130	0.521961	0.536651
1.618372	2.452957	0.503795	0.497790
-0.29235	0.390612	0.354407	0.379127
-0.95749	0.115111	0.088685	0.197764
-1.47036	-0.35396	0.309751	0.330811
-1.23808	-1.16399	0.233985	0.181826
2.572474	4.187014	0.522213	0.531865
2.785812	3.495892	0.458448	0.447763
-0.07178	-0.29131	0.510196	0.496172
-1.77052	-0.85421	0.323726	0.299146
-0.76655	1.537231	0.158249	0.223720
-2.01752	-0.82737	0.265456	0.283289
-1.29222	0.254647	-0.02064	0.109973
-1.61300	-0.15196	-0.02102	0.105076
-1.21519	-0.15538	0.083063	0.183015
-3.50807	-1.81614	-0.10117	-0.00510
0.339794	0.900066	0.423623	0.442813
-2.07689	-1.44824	0.286880	0.252963
-2.08432	-0.74193	-0.06706	0.087077
-2.77596	-1.44307	0.291556	0.296817
-5.83881	-4.22069	-0.16848	-0.32440
-4.69275	-4.56763	-0.09963	-0.01465
7.067808	7.170282	1.000000	1.000000
-0.94526	0.277926	0.283036	0.315993
0.158932	2.589066	0.489917	0.476334
2.137159	4.042600	0.443963	0.458575
1.995471	2.894955	0.481659	0.486219
-0.85260	0.452740	0.351671	0.370557
-1.61774	-1.36414	0.057702	-0.09571
-12.8608	-10.2439	0.534680	0.197365
1.631567	3.046743	0.828781	0.905789
-2.74474	-1.57791	0.161743	-0.00797
-5.94355	-4.31559	-0.03945	-0.29111
  -inf.0	  -inf.0	-0.09015	-0.24831
1.536441	3.881304	0.651582	0.591446
-1.18696	4.143070	0.073295	0.177675
-8.88080	-5.41509	0.178712	-0.53177
-10.8247	-8.69377	-0.04515	-0.34651
1.067283	6.290951	0.643225	0.838901
0.170398	3.325574	0.206935	0.088593
1.007879	6.491237	0.492753	0.549555
1.120708	3.309087	0.155815	0.444879
-1.37558	2.525117	0.081567	0.523169
0.733899	3.176817	0.637099	0.500078
2.702044	6.883095	0.732471	0.711777
-1.22204	2.035541	0.441572	0.670980
-1.72948	2.394815	-0.19623	0.440719
2.002619	4.499704	0.550762	0.184533
-0.74055	1.462915	0.492424	0.394825
-3.55882	-0.20394	-0.27301	0.158582
-2.20506	1.695565	-0.10692	0.463143
-0.80329	3.076701	0.490494	0.617015
-0.02283	3.407037	0.539157	0.692948
1.422923	4.368847	0.597599	0.782940
-0.95266	2.530153	-0.06270	0.423196
-2.64748	1.467449	-0.18242	0.148468
-1.29458	1.936499	0.108876	0.557903
1.450417	4.420923	0.692737	0.620729
1.277443	3.355061	0.578477	0.098402
0.598092	4.641933	0.215472	0.408555
0.102885	4.128259	-0.03522	0.339734
3.132085	8.080556	1.000000	1.000000
0.941377	3.328148	0.547807	0.426101
1.380983	4.908168	0.403299	0.770161
-0.88569	3.448814	-0.01129	0.573563
-1.78177	0.939870	0.388726	0.488932
-0.74736	4.105774	0.719295	0.789857
-0.79077	2.279138	-0.15733	0.378174
0.220692	2.824781	0.190376	0.532395
-11.3974	-10.5809	0.183119	0.035556
0.730999	3.257036	0.610528	0.800840
2.289391	4.780109	0.559976	0.737055
-7.07476	-3.46331	-0.22933	-0.40804
2.448686	3.005558	0.836815	0.799628
0.443706	2.705726	0.174911	0.564598
-0.67226	0.876959	0.264954	0.411832
-5.38481	-1.79606	0.284690	-0.05596
-4.56413	-0.93792	0.295734	-0.00534
-7.10831	-3.85960	0.181681	-0.02828
0.723471	4.296993	0.403000	0.472141
-8.35195	-4.21024	0.280005	-0.14443
-2.04949	2.685310	0.400059	-0.15633
3.130933	7.462593	0.839017	0.841292
-0.42568	2.378084	0.303975	0.534439
1.089804	5.146121	0.351749	0.578142
1.478099	4.886624	0.629893	0.738245
0.941083	3.477530	0.628561	0.662816
3.059714	5.901821	0.801300	0.645722
-1.47105	1.653445	0.471180	0.378849
-2.30492	-1.32187	-0.01121	-0.10248
-1.04991	3.224674	0.631440	0.541005
-1.39951	1.799980	0.174887	0.473603
-1.13385	2.402510	0.672015	0.516990
-1.72329	0.052240	-0.16953	0.157574
-6.11737	-2.06746	-0.05026	0.067775
-4.67746	-0.73736	-0.22087	0.093792
0.347570	2.783710	0.402289	0.521112
0.562338	3.650191	0.544774	0.648900
0.727612	3.954220	0.769386	0.622547
-0.26066	2.036339	0.444061	0.482970
-2.37902	1.069395	-0.16930	0.001922
0.443252	3.876090	0.730085	0.576830
-2.29074	1.267465	-0.04083	0.269930
4.265373	7.972045	0.803489	0.808486
1.878271	5.241354	0.804266	0.640469
1.207860	6.307735	0.496932	0.577163
3.823946	6.321818	0.646096	0.490097
-5.29908	-1.23569	-0.22705	0.143254
-2.95033	1.027241	-0.18546	0.126179
-0.92891	1.964644	0.643996	0.443789
-5.68166	-2.10532	-0.20726	0.082722
-2.85707	1.351395	-0.03040	0.022766
-0.25405	2.891125	0.675208	0.486202
0.723131	3.711785	0.699757	0.618920
-0.11804	3.833944	0.468358	0.594928
0.875655	4.339176	0.480021	0.677809
1.244390	3.108343	0.714454	0.483970
-2.94750	0.749561	-0.10786	0.204301
0.606173	3.120943	0.560496	0.544365
1.498661	6.540661	0.623799	0.638706
4.892397	10.02793	1.000000	1.000000
4.155736	6.636036	0.618510	0.600566
3.442870	7.182580	0.545141	0.639769
3.966620	6.669577	0.569266	0.530899
-2.60657	1.014142	0.048482	0.408462
0.271066	4.474029	0.718859	0.722089
1.029431	3.135236	0.487439	0.534021
0.076246	3.706132	-0.07570	0.258821
2.024281	6.446250	0.762978	0.758666
1.279496	4.695508	0.633439	0.676343
1.616320	5.438192	0.727602	0.725993
-11.0721	-7.63485	0.430066	-0.21890
-5.56545	-2.79531	0.378585	-0.16203
-4.67162	-1.74443	-0.28227	-0.13584
-7.68941	-3.95204	0.250941	-0.05712
-0.60506	1.049302	-0.07521	0.033971
-0.45378	0.688772	0.525501	0.576916
-3.56997	-3.21678	0.417378	0.321624
-4.75952	-3.61330	0.284416	0.199266
-5.91349	-4.22601	0.348166	0.227691
-8.58073	-6.77668	0.344065	0.185397
-9.91614	-9.59758	0.115782	0.019011
-9.21791	-7.77470	0.355214	0.252953
-12.6776	-10.4285	0.283920	0.115407
0.548892	1.642431	0.358610	0.213625
-7.18309	-5.76064	-0.01723	-0.09558
-9.88813	-8.90229	0.253055	0.121943
-11.1497	-9.53309	0.227182	0.060183
-1.94781	-2.49217	0.397924	0.323692
-0.46755	1.473831	0.090312	-0.13422
3.071297	4.922975	0.696886	0.534889
-0.52479	-0.20101	0.268982	0.183948
-1.75975	-1.28762	0.366955	0.338545
1.660156	2.801943	0.711567	0.626907
2.877583	3.239708	0.782464	0.754249
0.839432	3.084213	0.609882	0.376492
-2.43996	-1.75599	0.402508	0.266862
-3.73271	-2.54452	-0.12732	-0.20467
-4.53758	-2.93684	-0.16742	-0.25419
0.875891	1.520406	0.424177	0.321846
-0.60442	0.125307	0.310146	0.164731
0.608085	2.584703	0.058834	0.184217
1.408626	2.450783	0.652734	0.506758
-2.03463	-1.16350	0.203221	0.074794
-0.04346	0.676042	0.101605	0.006771
-6.35261	-4.61477	-0.35592	-0.38784
-0.99807	0.154872	0.444731	0.299368
-7.43832	-5.86840	-0.11800	-0.27300
3.334468	3.445100	0.777637	0.754119
-3.12098	-1.90511	-0.32314	-0.35734
0.778290	2.429377	0.660520	0.438519
0.807959	1.415829	0.496885	0.386167
-1.27871	-0.31741	0.041792	-0.05935
2.999255	4.761254	0.062808	-0.09470
1.716743	2.599844	0.694384	0.653094
-0.69289	-0.48797	0.128783	0.087589
1.690821	3.567492	0.697097	0.645590
-3.08169	-1.46730	-0.29137	-0.01716
-0.56059	1.582995	0.473989	0.168850
0.641705	1.013152	0.621210	0.558918
-2.12238	-1.26113	-0.34324	-0.35306
-0.67095	-0.07413	0.166982	0.065216
0.728676	1.237348	0.619659	0.563464
1.602953	2.972395	0.660667	0.544746
-0.17235	1.299650	0.380444	0.134961
-0.80877	-0.29626	-0.01371	-0.05470
-3.73540	-1.62212	-0.03238	-0.19916
-4.67451	-3.01712	-0.04287	-0.22668
0.171313	1.510787	-0.33794	-0.35730
-4.85545	-3.23635	-0.25764	-0.40317
-0.49270	0.152974	0.631600	0.580994
2.511455	3.217590	0.509009	0.390418
0.686638	3.621817	0.279074	0.524004
1.325390	3.887408	0.541890	0.166335
6.527152	6.702717	1.000000	1.000000
-2.33497	-1.45566	0.281607	0.151446
3.305925	4.565653	0.432624	0.193426
3.638518	3.861493	0.515766	0.445245
-2.66329	-1.52256	0.001834	-0.10375
-0.35083	0.675933	-0.15557	-0.24236
-3.27107	-1.45965	-0.10279	-0.20396
-3.57065	-3.23545	0.161535	0.084601
-1.39380	1.072881	0.509692	0.219916
1.731324	2.920712	0.670701	0.554518
2.115224	4.057210	0.660217	0.417008
-7.68739	-5.38548	-0.28246	-0.44372
-5.26842	-4.58496	-0.32504	-0.33043
-2.41935	-1.90874	-0.27828	-0.30808
4.973375	4.827504	0.767033	0.749759
-9.75292	-8.79568	0.442780	0.313941
-5.45172	-4.01863	0.300191	0.109661
-2.21173	-0.15718	0.505229	0.341408
-5.44779	-2.05553	0.103889	0.410498
-0.29866	1.520146	0.064085	0.082011
-1.79569	-0.55498	0.156284	0.300577
-6.10030	-4.72598	0.003820	-0.40856
-0.00293	1.239918	0.313415	0.574315
-7.77721	-3.58467	-0.17828	-0.55385
-1.35490	3.621915	0.470135	0.625292
  -inf.0	  -inf.0	0.112110	-0.21174
-2.63379	-0.14099	0.316367	-0.20949
-1.20057	2.085252	0.314725	0.073232
1.714460	4.792228	0.516420	0.471486
-3.43382	-0.12677	0.385256	0.165127
-6.77877	-4.42209	-0.00280	-0.34716
1.796437	7.032940	0.652460	0.657659
-5.31471	-1.99954	0.272846	-0.10408
-2.72705	0.835004	-0.00705	0.001348
0.961085	3.515128	0.595435	0.798512
-7.12744	-2.73302	0.318018	-0.19501
-6.30612	-2.69541	0.169255	-0.27356
-9.10843	-5.98299	0.150657	-0.29356
-4.30223	-1.35404	0.271578	-0.20163
2.081972	3.194862	0.574016	0.719552
-8.89647	-4.47188	0.266737	-0.24973
1.242897	5.234172	0.752875	0.746456
-1.08627	2.567571	0.173942	0.473016
-0.32955	4.377811	0.639196	0.692253
1.283229	4.345254	0.738159	0.835562
1.381284	4.788567	0.831605	0.750541
1.735065	4.243078	0.362028	0.641879
1.643292	3.999980	0.345535	0.629464
0.235792	4.169987	0.696638	0.680776
-1.99208	1.256667	-0.11866	0.278029
0.525767	3.087895	0.634504	0.495960
2.681048	6.220051	0.813808	0.787917
-0.28870	1.673952	0.607991	0.584476
2.554837	4.805066	0.691576	0.434105
-0.17699	1.918767	0.414092	0.503409
-2.94532	0.410147	-0.19992	0.227876
1.586234	5.376918	0.856157	0.864504
-0.50005	1.618887	0.547580	0.554857
-2.77166	0.882113	-0.15555	0.282138
1.354659	4.447112	0.797450	0.613578
-1.80711	1.410706	0.135750	0.471139
-4.12256	-0.17124	-0.32093	0.101409
2.398688	6.414957	0.802510	0.660981
-1.25665	2.376488	0.526203	0.614787
-2.21027	0.690494	-0.03090	0.318520
-1.16195	2.939605	0.300270	0.542368
-0.08008	2.473082	0.693599	0.463355
-2.86041	1.007670	-0.18138	-0.01084
-2.00787	0.427472	-0.15017	0.214360
0.983103	4.709997	0.612697	0.775616
-2.31592	0.668307	0.056155	0.428157
0.503834	4.115435	0.668319	0.786135
0.431061	3.327760	0.527765	0.381646
1.340228	3.170991	0.675858	0.332519
-2.02819	0.967874	0.185274	0.470590
-4.71949	-0.92250	0.013712	0.143628
-3.79675	-0.11920	-0.22714	0.135489
-2.89098	0.588094	-0.21683	0.268752
3.125039	6.473471	1.000000	1.000000
-5.10471	-1.34601	-0.29465	-0.15494
-0.14272	2.930840	0.526002	0.717196
1.704559	4.550291	0.570463	0.593025
1.642318	4.287596	0.743636	0.867665
-2.09837	0.180243	0.371963	0.376733
1.628099	3.943262	0.641339	0.384075
1.026899	4.426224	0.696559	0.792432
-2.39904	1.688606	-0.13407	0.345904
0.533493	3.620761	0.488037	0.688771
-2.29224	1.658780	0.143962	0.490095
0.167041	2.122226	0.591305	0.501163
-0.24077	4.365510	0.749904	0.794591
-2.87471	0.897601	-0.17316	0.286680
0.728656	3.685938	0.725644	0.800280
2.186428	6.268012	0.800868	0.826377
2.837646	6.423171	0.855545	0.745431
1.013793	4.433137	0.700333	0.801344
2.273120	5.948661	0.852267	0.857217
0.817699	4.365268	0.794864	0.673692
-2.80730	-0.15709	-0.26352	-0.00952
1.323682	3.317409	0.676223	0.412646
-2.85904	0.713646	0.406325	0.251021
0.612873	0.827165	0.609244	0.618293
-7.59591	-4.23307	0.458324	0.201451
-3.94500	-1.70621	-0.33092	-0.28094
-1.78225	-1.00261	0.159388	0.258689
1.482943	2.901705	0.571580	0.596268
-2.56091	-0.51090	-0.12612	-0.25644
1.824081	4.819186	0.627984	0.789904
0.125301	2.354718	0.601749	0.693134
-11.8568	-10.4716	-0.07505	-0.34942
-6.50599	-3.01393	0.090643	-0.30618
0.638154	3.425115	0.333539	0.163212
-0.50390	1.983921	0.299048	0.347181
-3.79384	-1.38438	0.067460	-0.01054
-1.23123	-1.63116	0.007317	-0.14524
1.311108	4.045384	0.689114	0.765321
-0.63238	2.430806	0.029632	0.091466
-4.02427	-1.30257	0.169188	-0.09660
-1.99865	0.627925	0.053213	-0.32362
-1.70215	1.901112	0.197696	0.183901
-1.77147	-0.67509	0.236797	-0.18196
0.910174	4.402589	0.714571	0.717382
-2.32043	0.076881	-0.01686	0.307873
1.032352	4.249424	0.566029	0.765346
1.778661	4.347941	0.700919	0.784805
0.781079	3.344245	0.674289	0.778364
-0.85576	1.656110	0.420418	0.636591
-0.20225	2.157998	0.440386	0.697925
-0.68073	2.016386	0.578418	0.438293
0.257895	3.051578	0.710343	0.739693
2.033158	3.784528	0.559472	0.318990
0.305497	1.763249	0.476980	0.463973
-1.27199	1.882916	-0.07167	0.372240
0.615989	3.680751	0.532373	0.720350
1.121443	3.988870	0.645223	0.665174
2.047286	4.571124	0.749889	0.558894
-2.79390	-1.19340	0.363532	-0.02840
1.833939	3.492566	0.498916	0.286496
0.074539	3.208812	0.542694	0.649509
-0.66525	1.389055	0.535338	0.331640
1.173579	4.401613	0.697456	0.836115
-1.88886	1.589902	0.521407	0.603803
-2.06440	1.689625	0.177728	0.468815
-2.21416	0.964529	-0.12650	0.259318
-1.81269	1.612622	0.198733	0.505969
0.998713	2.023421	0.588771	0.265974
-0.09355	2.192868	0.581450	0.320325
-3.68823	-0.40857	-0.17366	0.147339
1.534070	3.680489	0.746459	0.856778
1.644017	3.439776	0.697803	0.584721
-1.22797	0.551785	0.263850	0.298234
-0.56779	2.912303	0.204242	0.558318
4.518874	7.975914	1.000000	1.000000
2.126656	5.027121	0.792358	0.870541
0.987996	2.851708	0.440539	0.393630
-0.38615	2.395322	0.288731	0.633311
-1.25031	0.725622	0.335407	0.466756
1.556308	4.133075	0.638330	0.684020
2.262547	5.349213	0.734096	0.641256
-5.19026	-2.91542	0.292433	0.062290
0.622877	2.244450	0.429006	0.103854
-1.15264	0.409108	-0.00830	0.313106
  -inf.0	  -inf.0	-0.08729	-0.25351
1.806578	3.207664	0.521813	0.418751
-0.14167	-0.26045	0.498089	0.472163
1.424565	1.611442	0.515470	0.459499
-1.52299	0.039607	0.014229	0.154624
-0.14801	0.099274	0.345832	0.344593
-1.22668	-0.73673	0.397785	0.373130
-0.73453	-0.32573	0.448481	0.471076
-2.79244	-1.32877	0.019723	0.116607
3.401031	3.380804	0.701867	0.701129
-4.01241	-3.89750	0.022366	-0.12300
-4.70709	-0.01860	0.231277	-0.01976
-1.11581	1.230274	0.383256	0.219716
0.308876	1.694341	0.636382	0.518698
-1.40868	3.173451	0.295439	0.078247
-8.60689	-5.17448	0.484753	0.131669
-7.50738	-3.93932	0.435425	0.145277
-7.90990	-8.20566	-0.07941	-0.02568
-5.29959	-3.33758	0.109405	-0.13438
2.149177	6.990998	0.782495	0.634574
-2.03546	1.958519	0.376838	0.075410
1.384830	4.223285	0.509762	0.453911
-9.20297	-6.38781	0.286401	0.011627
-3.22477	0.365668	-0.05026	-0.11776
-2.23470	0.981326	0.392549	0.091010
1.479020	2.943535	0.720933	0.791024
-10.2077	-6.84616	0.315715	0.073270
-8.33572	-4.62828	0.310052	0.039743
-1.48126	-0.28070	0.519163	0.277638
-4.89589	-2.94343	0.011536	-0.16871
-1.15157	0.917124	0.238944	0.335978
2.333066	5.006525	0.639802	0.638327
1.522768	3.324150	0.632172	0.711865
1.822413	3.929453	0.761180	0.733095
1.286265	3.953610	0.558642	0.539828
0.090379	2.565026	0.333878	0.347172
1.707898	3.669905	0.115946	0.266540
-0.53224	3.007279	0.703218	0.539648
-5.81740	-2.96334	-0.29328	-0.21216
0.061608	2.959470	0.605742	0.558258
0.409376	2.576822	0.625511	0.598178
2.117675	3.821001	0.431731	0.515199
2.646665	4.502213	0.767666	0.730458
-0.18111	0.932243	0.189405	0.260570
-7.38205	-4.17702	-0.34787	-0.28768
1.145946	2.847020	0.293259	0.367161
1.440814	4.836817	0.784663	0.658816
1.301697	3.793239	0.799956	0.755547
-1.66082	-0.09888	0.369197	0.435049
-2.70475	0.007773	-0.23959	-0.13306
1.348710	4.046482	0.829247	0.800785
3.099828	7.499708	0.946595	0.909749
-1.22409	2.282830	0.032178	0.036589
-5.43369	-1.34845	-0.11873	-0.09647
1.596800	4.568405	0.658109	0.580809
-4.26903	-2.56434	0.546303	0.333719
0.548818	4.437316	0.612517	0.431588
2.066494	6.431303	0.508737	0.304992
2.445068	4.207874	0.652162	0.630310
-2.83035	-1.07412	-0.36964	-0.32236
-4.70591	-1.35113	-0.36459	-0.28656
-0.21935	2.085033	0.322524	0.389858
0.294080	2.452563	0.724824	0.665973
-5.53696	-2.69568	-0.28903	-0.24535
-2.63840	0.834993	-0.13137	-0.27831
1.817657	4.071245	0.781462	0.795152
-7.40557	-5.15045	-0.37150	-0.41484
0.305551	3.522470	0.411596	0.324158
1.238147	3.966602	0.399535	0.411698
-7.43836	-5.33884	-0.27232	-0.29558
-5.49505	-2.09275	-0.03244	-0.20296
-6.55298	-3.46859	-0.40745	-0.27034
2.126425	5.813124	0.763896	0.617184
1.844149	4.295200	0.532805	0.513514
2.005990	3.905927	0.739667	0.761189
0.474574	2.254279	0.552705	0.589082
-2.77835	-0.89442	0.269406	0.266051
-2.14122	0.483002	0.363571	0.340516
-2.10563	0.780016	0.008755	0.103094
-3.98547	-0.29251	-0.34498	-0.22881
0.612517	4.080414	0.698728	0.559143
-1.16989	0.712857	0.392178	0.596816
1.511856	4.635605	0.570066	0.738438
-4.80313	-1.90831	-0.15432	-0.06888
-2.72536	-0.64525	0.206287	0.240865
-0.28899	3.922605	0.668880	0.484881
1.996707	4.677653	0.643672	0.601132
-4.27713	-1.84875	-0.38688	-0.26319
-1.17818	2.621291	0.703582	0.508705
-1.25205	1.572537	0.039226	0.222794
-2.47229	-0.56192	0.078732	0.324315
-7.86131	-5.77127	-0.34996	-0.49627
-4.16111	-2.07465	-0.42173	-0.33455
0.094890	2.596273	-0.15173	0.266083
-1.23223	0.072682	0.109404	0.218345
-7.26867	-5.48567	0.040926	-0.30051
0.853558	4.394516	0.510203	0.570258
1.539460	2.288845	0.438227	0.292259
-3.96213	-1.40707	-0.06479	-0.28553
0.863535	2.676038	0.180764	0.117176
-6.94106	-4.54983	-0.03335	-0.28751
-3.75974	-2.73744	-0.14853	-0.30396
-1.13249	1.394386	0.131536	0.176350
-1.56399	0.582956	0.010603	-0.19188
-7.41975	-4.46695	-0.00415	-0.15205
0.065182	1.862463	0.368343	0.498532
-0.73358	1.040408	0.158904	0.157057
-8.37807	-6.68849	-0.03060	-0.25521
-1.79124	0.529141	0.133641	0.107152
0.230918	2.053289	0.427654	0.538339
-11.9089	-10.9977	-0.13595	-0.29503
-2.22045	0.334969	0.387947	0.449397
-1.36103	0.484496	0.448321	0.442543
0.132240	1.764525	0.612704	0.676889
0.595945	1.356152	0.558229	0.537839
0.994045	2.620215	0.704839	0.766715
2.723200	4.110920	0.620963	0.643485
-0.34721	1.957283	0.239248	0.453037
-1.19423	0.154022	0.571387	0.568017
-1.31379	-0.24163	0.256866	0.439120
0.708601	2.283474	0.521024	0.630072
2.023542	3.446790	0.550189	0.669532
-0.39770	1.445100	0.637929	0.436718
1.003503	2.763621	0.559409	0.530106
-1.78051	-0.96614	0.270734	0.151708
2.496150	4.445771	0.702958	0.693475
-2.20135	-0.75099	0.436192	0.374575
0.057080	1.728431	0.092835	0.348031
0.029899	2.495640	0.279266	0.488356
0.047829	3.091894	0.271542	0.481448
-0.15783	1.624137	0.290940	0.486050
-0.13699	1.449851	0.446048	0.380690
-3.47161	-2.80810	0.304841	0.085197
-1.32558	1.521747	0.625335	0.698204
0.146465	3.470100	0.514698	0.615112
0.113684	2.533756	0.626669	0.619722
-1.69390	0.619713	-0.03558	0.274055
-0.67906	1.608095	0.008779	0.310238
0.725415	2.095914	0.501254	0.407671
0.706437	1.823746	0.560687	0.471594
1.316813	2.617372	0.489847	0.619578
1.877545	3.246485	0.535444	0.449500
1.970557	3.182970	0.596962	0.544290
-0.77569	1.306985	-0.04001	0.280471
0.788405	3.079444	0.514784	0.627358
-0.26799	1.280384	0.262148	0.461193
0.004580	1.691861	0.500077	0.605372
-2.60765	-2.21274	0.310293	0.130762
-0.85317	0.205181	-0.04905	0.099993
-1.99828	0.243413	-0.09885	0.192984
-0.98038	1.062835	0.036421	0.329908
3.293799	4.931500	0.787787	0.832982
-0.25221	2.090450	-0.00246	0.214716
-0.55464	0.855238	0.432625	0.482518
0.095416	1.304839	0.516418	0.611410
3.344932	4.083462	0.657411	0.606688
-0.79722	0.129493	0.399256	0.397340
-0.19239	2.459405	0.106798	0.387187
-3.36639	-1.63589	-0.16484	0.112837
1.368657	4.539079	0.681107	0.753395
1.234283	3.127414	0.517535	0.564442
0.633301	2.303335	0.440042	0.405585
-0.89812	0.741648	0.445576	0.511932
-0.52473	0.033142	0.415255	0.283334
-12.0864	-10.4254	0.012389	-0.34835
0.609589	1.875471	0.576729	0.720697
-3.34247	-2.01545	-0.10779	-0.27644
0.674619	2.070734	0.454205	0.557577
-6.53272	-2.55469	-0.27728	-0.14398
-6.37337	-4.21799	-0.39720	-0.16802
-2.19903	-0.28186	0.249141	0.239229
5.748253	7.790977	1.000000	1.000000
0.866441	1.858512	0.215707	-0.04087
-8.59586	-6.68923	-0.26288	-0.47432
-1.61292	3.018514	0.117441	0.505635
-5.83179	-3.66590	0.058357	-0.06920
-0.80398	0.240236	-0.30239	-0.29921
-0.21012	3.817620	0.176526	0.346045
0.150373	4.071751	0.517795	0.726920
0.484138	2.415380	0.350950	0.435321
-2.76518	0.142114	0.071851	0.103963
-0.80212	2.244569	0.141207	0.239163
0.521371	3.119774	0.440995	0.698034
0.223013	1.363641	0.513955	0.443881
1.676418	3.122706	0.507359	0.281567
0.918782	2.732676	0.701649	0.815215
-0.80961	1.145682	0.437170	0.638505
-4.12399	-3.49137	0.212616	-0.00387
-0.57326	2.248748	0.080541	0.524916
-0.14458	0.756596	0.457343	0.406580
-1.82925	1.066640	-0.06105	0.402012
-0.50511	2.722637	0.550726	0.710058
0.550484	2.194118	0.611757	0.769393
-0.89179	1.689969	0.096751	0.502108
-0.03005	2.150475	0.173359	0.525732
-0.07209	0.396045	0.446624	0.109678
-2.39718	-1.15136	-0.06955	0.185067
