#
# Observation-Count Rank words vs. self-MI
#
#
# rank	word	count	self-mi	support
72752	fall\\\\\\\\\\\\\\\	2	20.093	1
72753	Lev	2	18.019	1
72754	Cardassi	2	31.809	1
72755	demandatum	2	31.809	1
72756	boneless	2	31.809	1
72757	anyway,\\\\\\\	2	8.7162	1
72758	Conway	2	31.809	1
72759	APOCALYPSE	2	31.809	1
72760	articulated	2	31.809	1
72761	Pears	2	31.809	1
72762	Resistance	2	31.809	1
72763	bignonia	2	31.809	1
72764	1041	2	24.761	1
72765	commercialism	2	31.809	1
72766	Bob.\\\	2	11.828	1
72767	Noted	2	28.639	1
72768	2p│2b	2	8.5381	1
72769	precipitously	2	31.809	1
72770	287:A	2	10.764	1
72771	\"Ralph,\	2	10.439	1
72772	plateaus	2	31.809	1
72773	pirate's	2	31.809	1
72774	Toothless	2	29.809	1
72775	Henoch	2	31.809	1
72776	likely,\\\\\\\\\\\\\\\	2	26.890	1
72777	Tiberius	2	31.809	1
72778	Teague	2	31.809	1
72779	trustiest	2	31.809	1
72780	brunt	2	31.809	1
72781	Dismissal	2	22.825	1
72782	ditch\\\	2	13.701	1
72783	aime'?\\\\\\\\\\\\\\\	2	29.809	1
72784	Foradada	2	31.809	1
72785	63:460	2	25.165	1
72786	intaglio	2	31.809	1
72787	anesthetic	2	31.809	1
72788	A. C	2	20.408	1
72789	souls.\\\\\\\\\\\\\\\	2	22.761	1
72790	contrefait	2	31.809	1
72791	Ternina	2	31.809	1
72792	aures	2	31.809	1
72793	Garitson	2	17.459	1
72794	Day,\	2	31.809	1
72795	phlegm	2	31.809	1
72796	ma’s	2	31.809	1
72797	tenuousity	2	31.809	1
72798	unwieldy	2	31.809	1
72799	Incinerated	2	31.809	1
72800	=Explanatory	2	31.809	1
72801	child!\\\\\\\\\\\\\\\	2	17.889	1
72802	CLAUS.=	2	31.809	1
72803	Historians	2	31.809	1
72804	8^o\\\	2	16.543	1
72805	\\\\\\\"Silence	2	3.4122	1
72806	Croatian	2	31.809	1
72807	FN1	2	29.809	1
72808	giusel	2	31.809	1
72809	property?\\\\\\\\\\\\\\\	2	21.809	1
72810	|thousand	2	27.809	1
72811	dage	2	31.809	1
72812	Blondet	2	26.194	1
72813	feus	2	31.809	1
72814	Bat	2	31.809	1
72815	khan	2	31.809	1
72816	enter?\\\\\\\	2	13.811	1
72817	odds,\\\\\\\\\\\\\\\	2	31.809	1
72818	Cantons	2	31.809	1
72819	Lie	2	31.809	1
72820	Poëmata	2	31.809	1
72821	public.\\\	2	12.385	1
72822	22:803	2	27.165	1
72823	videatur	2	12.732	1
72824	Rouergue	2	31.809	1
72825	curvature	2	31.809	1
72826	Villequier	2	31.809	1
72827	Saragossa	2	31.809	1
72828	Roustabout	2	31.809	1
72829	XXDRDZDRANGDSSQSGIGGGQXRDI	2	31.809	1
72830	5.74	2	8.6670	1
72831	Pasche	2	31.809	1
72832	BOULDERS	2	2.9627	1
72833	Labor’s	2	31.809	1
72834	Irishmen	2	31.809	1
72835	stethoscopes	2	31.809	1
72836	gree	2	31.809	1
72837	SHEDLOCK	2	28.639	1
72838	\\\\\\\\\\\\\\\"Kincaid\\\\\\\\\\\\\\\	2	12.385	1
72839	unhandsomely	2	31.809	1
72840	anonymity	2	31.809	1
72841	Pony,\\\\\\\	2	8.7162	1
72842	\\\\\\\"Sansa\\\\\\\	2	10.439	1
72843	Adirondacks	2	18.007	1
72844	excruciating	2	31.809	1
72845	tiro	2	31.809	1
72846	lesdits	2	31.809	1
72847	turnips	2	31.809	1
72848	Delft	2	31.809	1
72849	Biggun	2	8.5381	1
72850	moistens	2	31.809	1
72851	unheeded	2	31.809	1
72852	Bullokar_'s	2	31.809	1
72853	Heidelberg	2	31.809	1
72854	maladministration	2	31.809	1
72855	1910w	2	2.9627	1
72856	FELANITX	2	31.809	1
72857	Rembrandt’s	2	31.809	1
72858	seekest	2	29.809	1
72859	Lance?\\\\\\\	2	18.825	1
72860	Lemnia	2	31.809	1
72861	Banksias	2	31.809	1
72862	Conquest	2	31.809	1
72863	donnerai	2	31.809	1
72864	\"pen	2	26.890	1
72865	dished	2	31.809	1
72866	ALEEKEPHALESKEPASTEER	2	2.9627	1
72867	piscatorium	2	31.809	1
72868	parabat	2	31.809	1
72869	contestatam	2	31.809	1
72870	trouble,\\\\\\\	2	16.149	1
72871	lead!\\\\\\\	2	17.889	1
72872	hoodoo	2	31.809	1
72873	Arrowsmith	2	31.809	1
72874	\\\\\\\"Pitch,\\\\\\\	2	10.439	1
72875	Merci	2	2.9627	1
72876	depreciation	2	31.809	1
72877	Giuseppe	2	31.809	1
72878	 LINES	2	31.809	1
72879	monacales	2	31.809	1
72880	p1	2	31.809	1
72881	Pier	2	29.809	1
72882	don't?\\\\\\\	2	15.270	1
72883	reactionary	2	31.809	1
72884	Cannibal	2	31.809	1
72885	fancy.\	2	13.811	1
72886	Albedo.\\\\\\\	2	8.7162	1
72887	indisposed	2	31.809	1
72888	Delayne	2	31.809	1
72889	LECTURES	2	31.809	1
72890	702\\\	2	12.415	1
72891	Why?!\\\\\\\	2	5.0213	1
72892	45c	2	2.9627	1
72893	panegyrics	2	31.809	1
72894	Elbe	2	31.809	1
72895	incongruity	2	31.809	1
72896	Waitzen	2	31.809	1
72897	quavered	2	31.809	1
72898	looking.\\\\\\\\\\\\\\\	2	12.415	1
72899	informants	2	31.809	1
72900	honestate	2	31.809	1
72901	stalled	2	31.809	1
72902	Me.\\\\\\\	2	16.543	1
72903	entrained	2	31.809	1
72904	Herman	2	31.809	1
72905	ludo	2	31.809	1
72906	aimée	2	31.809	1
72907	yellowish	2	31.809	1
72908	zoologists	2	31.809	1
72909	Detektivroman	2	12.148	1
72910	Barbarous	2	31.809	1
72911	superimposing	2	31.809	1
72912	Savigny	2	31.809	1
72913	vials	2	31.809	1
72914	hypocritical	2	31.809	1
72915	abnormality	2	31.809	1
72916	260:A	2	10.764	1
72917	\\\\\\\\\\\\\\\"Wapping	2	20.890	1
72918	realibus	2	31.809	1
72919	Ilf!\\\\\\\\\\\\\\\	2	5.9232	1
72920	soberest	2	31.809	1
72921	Vignale	2	31.809	1
72922	radars	2	31.809	1
72923	Atkin’s	2	31.809	1
72924	354,000	2	14.805	1
72925	Conway’s	2	31.809	1
72926	chalices	2	31.809	1
72927	yellowing	2	31.809	1
72928	Kasam	2	15.618	1
72929	\"Master,\	2	10.439	1
72930	schoolroom	2	31.809	1
72931	Lowland	2	31.809	1
72932	Farrar	2	31.809	1
72933	EARL	2	31.809	1
72934	Metcalf	2	12.365	1
72935	Tennyson	2	31.809	1
72936	clang	2	31.809	1
72937	poesy	2	31.809	1
72938	man!\\\	2	8.7162	1
72939	enl	2	31.809	1
72940	marker	2	31.809	1
72941	\"Having	2	3.4122	1
72942	Wallensteen	2	31.809	1
72943	contriver	2	31.809	1
72944	Illusions	2	22.825	1
72945	p45	2	31.809	1
72946	ANTS	2	5.0213	1
72947	Incognita	2	31.809	1
72948	L’on	2	31.809	1
72949	Christening	2	12.365	1
72950	born.\	2	18.312	1
72951	Knell	2	27.165	1
72952	Auris	2	8.0775	1
72953	You,\\\\\\\	2	16.543	1
72954	PIGS	2	21.947	1
72955	cores	2	31.809	1
72956	Gewerbefleiss	2	31.809	1
72957	Balbus	2	31.809	1
72958	yallow	2	31.809	1
72959	626:A	2	10.764	1
72960	imo	2	31.809	1
72961	he?!\\\\\\\	2	14.960	1
72962	Watkins	2	17.284	1
72963	whetted	2	31.809	1
72964	\\\"F\\\	2	25.165	1
72965	Lion’s	2	31.809	1
72966	=COOPER	2	31.809	1
72967	~Off	2	31.809	1
72968	guile	2	31.809	1
72969	Assemblyman	2	31.809	1
72970	Anna.\\\\\\\	2	5.9232	1
72971	Collinsby	2	31.809	1
72972	Keith...\\\\\\\	2	12.415	1
72973	Softi	2	31.809	1
72974	NOVA	2	31.809	1
72975	sheep\\\	2	29.809	1
72976	Joyful	2	31.809	1
72977	dating!\\\\\\\	2	18.220	1
72978	arbour	2	31.809	1
72979	Florian’s	2	31.809	1
72980	Adonis,\	2	15.540	1
72981	BOILER’S	2	31.809	1
72982	Busbeke	2	31.809	1
72983	TOPMOST	2	31.809	1
72984	Madison’s	2	31.809	1
72985	6,385	2	16.105	1
72986	discomforts	2	31.809	1
72987	Day.\\\\\\\\\\\\\\\	2	31.809	1
72988	Schoubrah	2	31.809	1
72989	Barbarian	2	31.809	1
72990	sate	2	31.809	1
72991	=Reports	2	31.809	1
72992	Pulpit	2	18.007	1
72993	Implores	2	31.809	1
72994	\\\\\\\"Along	2	3.4122	1
72995	Ferral	2	31.809	1
72996	sheeps	2	31.809	1
72997	Canton	2	2.9627	1
72998	Serviss	2	31.809	1
72999	contraires	2	13.547	1
73000	quenching	2	31.809	1
73001	Villanies	2	31.809	1
73002	attests	2	31.809	1
73003	SAGE	2	31.809	1
73004	mean\\\\\\\	2	15.270	1
73005	Score	2	31.809	1
73006	corruptible	2	31.809	1
73007	comrade’s	2	31.809	1
73008	differentiating	2	31.809	1
73009	permit.\	2	20.825	1
73010	méritoient	2	31.809	1
73011	=WATSON	2	31.809	1
73012	sapheads	2	31.809	1
73013	sievoit	2	31.809	1
73014	stricto	2	31.809	1
73015	2880w	2	2.9627	1
73016	RESTART	2	31.809	1
73017	\\\\\\\\\\\\\\\"Knowledge	2	3.4122	1
73018	Descended	2	31.809	1
73019	drapes	2	25.995	1
73020	peanuts	2	31.809	1
73021	tasks	2	31.809	1
73022	Fig. 10	2	19.995	1
73023	Humiliating	2	2.9627	1
73024	taste.\\\\\\\	2	19.655	1
73025	dazzled	2	31.809	1
73026	adulteration	2	31.809	1
73027	familles	2	29.809	1
73028	ion	2	31.809	1
73029	Bossart	2	31.809	1
73030	63:217	2	24.194	1
73031	accumulating	2	31.809	1
73032	\\\\\\\"Wary	2	6.7573	1
73033	abstracted	2	31.809	1
73034	KOEBEL	2	31.809	1
73035	HANLON	2	31.809	1
73036	outflank	2	31.809	1
73037	forge	2	31.809	1
73038	Linguâ	2	31.809	1
73039	\\\\\\\\\\\\\\\"old	2	5.9232	1
73040	unevenly	2	31.809	1
73041	Schafer	2	31.809	1
73042	REFERENCES	2	2.9627	1
73043	monta	2	31.809	1
73044	Competition	2	31.809	1
73045	13:185	2	21.634	1
73046	Artémise	2	31.809	1
73047	Tradesmen	2	28.194	1
73048	Noxen	2	27.469	1
73049	720,000	2	20.857	1
73050	merita	2	31.809	1
73051	©	2	31.809	1
73052	Own’s	2	31.809	1
73053	quizzical	2	31.809	1
73054	premeditated	2	31.809	1
73055	Ann^	2	26.408	1
73056	whirligig	2	31.809	1
73057	M98	2	31.809	1
73058	Claudio	2	31.809	1
73059	empowering	2	31.809	1
73060	one!\\\\\\\\\\\\\\\	2	16.849	1
73061	Vespucci	2	31.809	1
73062	H’mm	2	12.763	1
73063	Yaku	2	31.809	1
73064	379:D	2	10.764	1
73065	chastity	2	31.809	1
73066	poésie	2	31.809	1
73067	Reflex	2	2.9627	1
73068	posteritatem	2	31.809	1
73069	Bribe	2	31.809	1
73070	Indefinitely	2	2.9627	1
73071	Copyrights	2	31.809	1
73072	prunes	2	31.809	1
73073	Cæsar’s	2	31.809	1
73074	Guerrière’s	2	31.809	1
73075	upbraided	2	31.809	1
73076	jogged	2	31.809	1
73077	Aksakov	2	31.809	1
73078	Dudding	2	31.809	1
73079	vings	2	31.809	1
73080	46_f	2	12.031	1
73081	jested	2	31.809	1
73082	Untruthful	2	29.809	1
73083	coloration	2	31.809	1
73084	a,\\\\\\\\\\\\\\\	2	12.415	1
73085	Xochicalco	2	2.9627	1
73086	Only,\\\\\\\\\\\\\\\	2	16.543	1
73087	m'appartiens	2	31.809	1
73088	8.1	2	31.809	1
73089	12,700	2	27.809	1
73090	interest.\\\\\\\\\\\\\\\	2	12.344	1
73091	serment	2	31.809	1
73092	Leoncavallo	2	31.809	1
73093	424:C	2	6.9666	1
73094	transcend	2	31.809	1
73095	Sphinx	2	31.809	1
73096	Quinn	2	31.809	1
73097	16|	2	31.809	1
73098	subatomic	2	31.809	1
73099	Nome	2	31.809	1
73100	Masefield	2	25.634	1
73101	Benehart	2	31.809	1
73102	back\\\\\\\	2	18.906	1
73103	Pynnar’s	2	31.809	1
73104	HUNTING	2	31.809	1
73105	23|	2	18.194	1
73106	\\\\\\\"Harvey	2	8.5764	1
73107	logically!\\\\\\\\\\\\\\\	2	22.761	1
73108	DOZEN	2	31.809	1
73109	SPEKE	2	31.809	1
73110	mnemonically	2	31.809	1
73111	7/8	2	8.6670	1
73112	\\\\\\\"especially	2	5.9232	1
73113	others,\\\	2	11.195	1
73114	Singh?\	2	31.809	1
73115	bravé	2	31.809	1
73116	posters	2	31.809	1
73117	\\\"me	2	19.764	1
73118	cuddles	2	31.809	1
73119	Conceptions	2	31.809	1
73120	perles	2	31.809	1
73121	spike	2	31.809	1
73122	Donevan	2	31.809	1
73123	Probus	2	29.809	1
73124	J’ay	2	31.809	1
73125	bo\\\	2	12.415	1
73126	serais	2	31.809	1
73127	13:153	2	21.634	1
73128	serraient	2	31.809	1
73129	revives	2	31.809	1
73130	Squads	2	31.809	1
73131	335:C	2	10.764	1
73132	constrictor	2	31.809	1
73133	carded	2	31.809	1
73134	Bruto	2	31.809	1
73135	Ara	2	31.809	1
73136	school?\\\\\\\	2	18.312	1
73137	plaid	2	31.809	1
73138	105:407	2	29.809	1
73139	swans	2	25.469	1
73140	whirring	2	31.809	1
73141	festoons	2	31.809	1
73142	whiffs	2	31.809	1
73143	QUARTER	2	31.809	1
73144	Moros	2	31.809	1
73145	recuperate	2	31.809	1
73146	Hushed	2	31.809	1
73147	’11.\\\	2	12.415	1
73148	Quintana	2	31.809	1
73149	but...you	2	5.9232	1
73150	Lillian	2	11.935	1
73151	reason,\\\\\\\	2	29.809	1
73152	Shawmut	2	31.809	1
73153	scarecrows	2	31.809	1
73154	Jurischitz	2	31.809	1
73155	n’est	2	31.809	1
73156	noiselessly	2	31.809	1
73157	Leila	2	31.809	1
73158	melza	2	14.031	1
73159	vingts	2	31.809	1
73160	desfaits	2	31.809	1
73161	renounced	2	31.809	1
73162	BEAVER	2	31.809	1
73163	forcefully	2	11.493	1
73164	Ains	2	31.809	1
73165	Elisabet	2	31.809	1
73166	rumpus	2	31.809	1
73167	champing	2	31.809	1
73168	Attica	2	31.809	1
73169	benumbed	2	31.809	1
73170	flimsiest	2	31.809	1
73171	begone	2	31.809	1
73172	Healer	2	31.809	1
73173	nature.\\\	2	12.054	1
73174	reports.\\\\\\\\\\\\\\\	2	11.195	1
73175	ANNISTON	2	28.639	1
73176	Survive	2	2.9627	1
73177	quàm	2	31.809	1
73178	safety.\\\\\\\	2	15.196	1
73179	samples	2	31.809	1
73180	Pie	2	31.809	1
73181	bonté	2	31.809	1
73182	HOUR	2	31.809	1
73183	Grafters	2	31.809	1
73184	ague	2	31.809	1
73185	registre	2	31.809	1
73186	faith.\\\\\\\\\\\\\\\	2	12.344	1
73187	Galactics	2	31.809	1
73188	\\\\\\\"Likewise.\\\\\\\	2	6.7573	1
73189	Gibson’s	2	31.809	1
73190	Caps	2	31.809	1
73191	Stroking	2	31.809	1
73192	63:534	2	25.165	1
73193	ειδωλα	2	31.809	1
73194	Receiving	2	27.165	1
73195	Criten	2	31.809	1
73196	torrential	2	31.809	1
73197	hearsays	2	31.809	1
73198	\\\\\\\"Exactly,\\\\\\\	2	10.439	1
73199	backstage	2	31.809	1
73200	CXXX	2	5.0213	1
73201	Criminally	2	31.809	1
73202	When’s	2	31.809	1
73203	Unpacking	2	31.809	1
73204	13:333	2	23.634	1
73205	A190933	2	26.194	1
73206	Doodoo	2	11.104	1
73207	putrefaction	2	31.809	1
73208	smallness	2	31.809	1
73209	ulcers	2	31.809	1
73210	thwarting	2	31.809	1
73211	Union.\\\\\\\\\\\\\\\	2	12.385	1
73212	Corombona	2	31.809	1
73213	\"may	2	14.390	1
73214	commençoit	2	31.809	1
73215	Hispaniam	2	31.809	1
73216	Alarming	2	31.809	1
73217	thriving	2	31.809	1
73218	GREENE	2	31.809	1
73219	6.56	2	8.6670	1
73220	apologising	2	31.809	1
73221	dixerim	2	31.809	1
73222	reviewed	2	31.809	1
73223	SYMMETRICAL	2	31.809	1
73224	Coupled	2	31.809	1
73225	62:529	2	20.118	1
73226	pros	2	31.809	1
73227	Tuck	2	31.809	1
73228	sapphires	2	31.809	1
73229	PRIVILEGES	2	2.9627	1
73230	Dellenbaugh	2	10.955	1
73231	Laub	2	31.809	1
73232	Lawfulness	2	31.809	1
73233	INCHES	2	2.9627	1
73234	252\\\	2	12.415	1
73235	apposite	2	31.809	1
73236	Tudor!\\\\\\\	2	31.809	1
73237	toutefois	2	31.809	1
73238	Zergandol	2	31.809	1
73239	box.\\\\\\\\\\\\\\\	2	12.385	1
73240	Fenton	2	31.809	1
73241	harden	2	31.809	1
73242	I X L	2	12.385	1
73243	intermittently	2	31.809	1
73244	ayda	2	31.809	1
73245	227│	2	11.374	1
73246	hanter	2	31.809	1
73247	Euphorbus,\	2	12.344	1
73248	Presto	2	2.9627	1
73249	Chilam	2	31.809	1
73250	commingle	2	31.809	1
73251	exaggerating	2	31.809	1
73252	nuthin’,\	2	18.825	1
73253	averaging	2	31.809	1
73254	stiff,\\\\\\\\\\\\\\\	2	25.165	1
73255	man?\\\	2	11.195	1
73256	l’Estoile’s	2	31.809	1
73257	447.4	2	8.6670	1
73258	Pepper?\\\\\\\\\\\\\\\	2	10.439	1
73259	cognoissant	2	31.809	1
73260	spooks	2	31.809	1
73261	Cries	2	31.809	1
73262	|Side	2	31.809	1
73263	62:316	2	20.118	1
73264	118:493	2	19.409	1
73265	Myanoshita	2	31.809	1
73266	\\\\\\\"Em	2	3.4122	1
73267	\"Historie	2	13.968	1
73268	Folly	2	31.809	1
73269	timorumenos	2	31.809	1
73270	\"wherewith	2	5.9232	1
73271	undeniably	2	31.809	1
73272	Croisille	2	31.809	1
73273	orders.\\\	2	31.809	1
73274	HINGED	2	31.809	1
73275	planet?\\\\\\\\\\\\\\\	2	11.195	1
73276	truly.\\\\\\\	2	8.7162	1
73277	applicandam	2	31.809	1
73278	maona	2	31.809	1
73279	shoot?\	2	12.143	1
73280	Rawlinson’s	2	31.809	1
73281	2,600	2	31.809	1
73282	CXXIX	2	5.0213	1
73283	cramping	2	31.809	1
73284	Naja	2	31.809	1
73285	trenchworks	2	31.809	1
73286	GLICK	2	31.809	1
73287	Mons^r	2	31.809	1
73288	compris	2	31.809	1
73289	impacted	2	31.809	1
73290	22:448	2	23.995	1
73291	305:B	2	10.764	1
73292	DOLPHIN	2	31.809	1
73293	Medicis	2	31.809	1
73294	Productions	2	31.809	1
73295	creaverit	2	31.809	1
73296	Arragon	2	31.809	1
73297	Soleure	2	31.809	1
73298	UP!\\\\\\\	2	31.809	1
73299	Keatinge	2	31.809	1
73300	Vallée	2	31.809	1
73301	hodie	2	31.809	1
73302	Petrovich	2	31.809	1
73303	THITHER	2	31.809	1
73304	jus	2	31.809	1
73305	Pole.\\\\\\\	2	25.469	1
73306	scrutinized	2	31.809	1
73307	asper	2	31.809	1
73308	lordlings	2	31.809	1
73309	usual.\\\\\\\	2	19.294	1
73310	sagaciously	2	31.809	1
73311	\"unless	2	5.9232	1
73312	Beck,\\\\\\\\\\\\\\\	2	8.7162	1
73313	Mukunda	2	11.104	1
73314	Stabbington	2	8.0775	1
73315	\\\\\\\\\\\\\\\"General	2	3.4122	1
73316	sleepin	2	31.809	1
73317	PREMATURE	2	31.809	1
73318	\\\\\\\\\\\\\\\"Hard	2	22.890	1
73319	craindant	2	31.809	1
73320	airmen	2	31.809	1
73321	faculties.\\\\\\\\\\\\\\\	2	14.411	1
73322	Chekib	2	31.809	1
73323	mesmelle	2	31.809	1
73324	mulcentem	2	31.809	1
73325	pura	2	31.809	1
73326	overused	2	31.809	1
73327	SAAVEDRA	2	31.809	1
73328	priest?\\\\\\\\\\\\\\\	2	29.809	1
73329	publish.\	2	11.828	1
73330	surprised!\\\\\\\	2	16.285	1
73331	\"'Verily	2	14.031	1
73332	incapacitated	2	31.809	1
73333	family,\	2	11.195	1
73334	presentations	2	31.809	1
73335	Venetus	2	31.809	1
73336	ahs!\\\\\\\\\\\\\\\	2	14.809	1
73337	Maes	2	31.809	1
73338	HETRE	2	31.809	1
73339	longueur	2	31.809	1
73340	dream,\\\\\\\\\\\\\\\	2	11.195	1
73341	quibbling	2	31.809	1
73342	quivered	2	31.809	1
73343	officiis	2	31.809	1
73344	heals	2	31.809	1
73345	thunderous	2	31.809	1
73346	profiting	2	31.809	1
73347	unselfishly	2	31.809	1
73348	TAME	2	31.809	1
73349	beret	2	31.809	1
73350	groomes	2	31.809	1
73351	illustrior	2	31.809	1
73352	requestes	2	31.809	1
73353	BAKING	2	31.809	1
73354	Condensed	2	31.809	1
73355	161.2│	2	31.809	1
73356	would,\	2	12.143	1
73357	interchanged	2	31.809	1
73358	Limoëlan	2	28.639	1
73359	ignominious	2	31.809	1
73360	jungle,\\\\\\\\\\\\\\\	2	11.195	1
73361	singuli	2	31.809	1
73362	\\\\\\\\\\\\\\\"than	2	5.9232	1
73363	advantageuses	2	31.809	1
73364	58.53	2	11.167	1
73365	sçavans	2	31.809	1
73366	Gabrielle	2	31.809	1
73367	28:B	2	6.9666	1
73368	PREMIUMS	2	2.9627	1
73369	Tuffnut	2	22.956	1
73370	card;\	2	14.411	1
73371	do!\\\	2	13.811	1
73372	1:17	2	5.0213	1
73373	\\\"sad\\\	2	12.385	1
73374	Libby	2	31.809	1
73375	mufti’s	2	31.809	1
73376	infants	2	31.809	1
73377	Mahom	2	31.809	1
73378	probare	2	31.809	1
73379	home\\\\\\\	2	12.143	1
73380	irritations	2	31.809	1
73381	yoghoort	2	31.809	1
73382	while!\\\\\\\\\\\\\\\	2	13.701	1
73383	Divorce	2	7.6606	1
73384	Achevez	2	2.9627	1
73385	Heroaldis	2	31.809	1
73386	carum	2	31.809	1
73387	2560w	2	2.9627	1
73388	SURFACE	2	31.809	1
73389	Bit..\\\\\\\	2	12.415	1
73390	Italy,\\\	2	16.149	1
73391	disobeying	2	31.809	1
73392	PARKER	2	31.809	1
73393	Königskinder	2	31.809	1
73394	unfocused	2	31.809	1
73395	Demarcation	2	31.809	1
73396	Orator	2	31.809	1
73397	poplars	2	31.809	1
73398	CHARITY	2	5.0213	1
73399	Innovations	2	31.809	1
73400	*CONTENTS*	2	5.0213	1
73401	\"Liber	2	31.809	1
73402	ma'am.\	2	8.7162	1
73403	INST	2	31.809	1
73404	Finds	2	26.408	1
73405	BALANCING	2	31.809	1
73406	\\\"Bring	2	17.313	1
73407	Languages	2	2.9627	1
73408	scientia	2	31.809	1
73409	Baum	2	31.809	1
73410	London.\\\\\\\\\\\\\\\	2	18.285	1
73411	Fan	2	31.809	1
73412	jebellís	2	31.809	1
73413	14,000│	2	31.809	1
73414	modulate	2	31.809	1
73415	tatters	2	31.809	1
73416	Truancy	2	31.809	1
73417	bristle	2	31.809	1
73418	inquiet	2	31.809	1
73419	TAFDS	2	31.809	1
73420	Code	2	31.809	1
73421	Amazone	2	31.809	1
73422	\\\\\\\\\\\\\\\"Hm,\\\\\\\\\\\\\\\	2	11.803	1
73423	fillibustering	2	28.639	1
73424	Drugs	2	31.809	1
73425	partitus	2	31.809	1
73426	lads,\\\\\\\\\\\\\\\	2	5.9232	1
73427	9000	2	31.809	1
73428	8a	2	5.0213	1
73429	\"Live	2	6.7573	1
73430	Ruther	2	31.809	1
73431	Wyts	2	31.809	1
73432	657:B	2	10.764	1
73433	1105	2	10.955	1
73434	daubed	2	31.809	1
73435	\\\\\\\\\\\\\\\"over	2	5.9232	1
73436	166:B	2	10.764	1
73437	parrot.\\\\\\\	2	31.809	1
73438	Treneglos	2	31.809	1
73439	Belchik	2	31.809	1
73440	Maria^	2	26.639	1
73441	\\\\\\\\\\\\\\\"Non	2	10.088	1
73442	Cela	2	31.809	1
73443	loge	2	31.809	1
73444	studueras	2	31.809	1
73445	Favre	2	31.809	1
73446	munificence	2	31.809	1
73447	Meduanwella	2	31.809	1
73448	\\\\\\\"Nice.\\\\\\\	2	11.803	1
73449	Builds	2	24.299	1
73450	husband.\\\\\\\	2	21.809	1
73451	cult	2	31.809	1
73452	latter's	2	31.809	1
73453	Mascall_'s	2	18.155	1
73454	303:B	2	10.764	1
73455	d’eslonger	2	31.809	1
73456	4000	2	31.809	1
73457	deterioration	2	13.547	1
73458	1.0830	2	8.6670	1
73459	Littéraire	2	31.809	1
73460	Muncaster	2	28.639	1
73461	5.62mm	2	31.809	1
73462	BEGGAR	2	31.809	1
73463	Neighbours	2	31.809	1
73464	manes	2	31.809	1
73465	Shock	2	31.809	1
73466	OPAQUE	2	28.639	1
73467	prix	2	31.809	1
73468	Birague’s	2	31.809	1
73469	SAINT	2	31.809	1
73470	40,000_l	2	12.054	1
73471	plaintiffs	2	31.809	1
73472	Cassikytyn	2	31.809	1
73473	victoriis	2	31.809	1
73474	heartbroken	2	31.809	1
73475	62.11	2	8.6670	1
73476	PROPERTY	2	31.809	1
73477	Malfy	2	31.809	1
73478	Audiencier	2	31.809	1
73479	Hovington	2	31.809	1
73480	l'abbia	2	31.809	1
73481	shyly	2	31.809	1
73482	Habalache	2	27.165	1
73483	Thierri	2	31.809	1
73484	breezy	2	31.809	1
73485	FR	2	2.9627	1
73486	\\\"may	2	14.390	1
73487	mulled	2	31.809	1
73488	subalterns	2	31.809	1
73489	Leggings	2	31.809	1
73490	\\\\\\\\\\\\\\\"C\\\\\\\\\\\\\\\	2	29.809	1
73491	Rushing	2	31.809	1
73492	quingentesimo	2	31.809	1
73493	Fårtjufven	2	31.809	1
73494	Go!\	2	5.0213	1
73495	humerus	2	31.809	1
73496	Regrets	2	25.809	1
73497	118:194	2	19.256	1
73498	MYTHOLOGY	2	26.194	1
73499	Murney’s	2	31.809	1
73500	Armeria	2	27.809	1
73501	Cotter	2	31.809	1
73502	ADMINISTRATION	2	31.809	1
73503	endures	2	31.809	1
73504	years,\	2	26.194	1
73505	Chrestiens	2	31.809	1
73506	Methuen's	2	31.809	1
73507	777	2	14.587	1
73508	agree?\\\\\\\\\\\\\\\	2	18.535	1
73509	ordonnances	2	8.5381	1
73510	Ronnie	2	31.809	1
73511	Altinum	2	31.809	1
73512	Uganda	2	7.6606	1
73513	 Tell	2	3.4122	1
73514	\"Posies\	2	12.385	1
73515	soubaschi	2	31.809	1
73516	marriage,\\\\\\\\\\\\\\\	2	11.195	1
73517	1911.│	2	31.809	1
73518	doctor.\	2	11.195	1
73519	918	2	31.809	1
73520	TUBES	2	31.809	1
73521	Joe's	2	31.809	1
73522	sake.\\\	2	14.411	1
73523	ayah	2	31.809	1
73524	deficiencies	2	31.809	1
73525	22:825	2	27.165	1
73526	TRES	2	31.809	1
73527	course?\\\\\\\	2	12.344	1
73528	debauch	2	31.809	1
73529	\\\\\\\\\\\\\\\"Through	2	3.4122	1
73530	Comminii	2	31.809	1
73531	York?\	2	26.639	1
73532	CAND	2	31.809	1
73533	steeped	2	31.809	1
73534	refinements	2	31.809	1
73535	BALKAN	2	31.809	1
73536	consiliariis	2	31.809	1
73537	Note=	2	31.809	1
73538	lance’s	2	31.809	1
73539	fiefz	2	31.809	1
73540	1 : 2,000,000	2	21.764	1
73541	iceux	2	31.809	1
73542	discrepant	2	31.809	1
73543	D’APVRIL	2	31.809	1
73544	démenti	2	31.809	1
73545	105:124	2	19.947	1
73546	Strait	2	31.809	1
73547	despair?\	2	18.422	1
73548	Etienne	2	31.809	1
73549	satellite?\\\\\\\\\\\\\\\	2	11.195	1
73550	adveu	2	31.809	1
73551	Caltech’s	2	31.809	1
73552	Eyoub	2	31.809	1
73553	COLBURN	2	31.809	1
